    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
9001    66.87      2.02141e+10      127       0.00960379              N/A     45.02s 59
9002    64.67      6.39527e+06      127       0.00960379              N/A     50.04s 59
9003    61.91          48873.2      127       0.00960379              N/A     47.46s 59
9004    67.22      1.84113e+10      127       0.00960379              N/A     42.13s 59
9005    64.62      5.03554e+06      127       0.00960379              N/A     51.57s 59
9006    64.83      3.51278e+07      127       0.00960379              N/A     36.34s 59
9007    68.06      7.74428e+13      127       0.00960379              N/A     46.15s 59
9008    65.42          12540.6      127       0.00960379              N/A     37.54s 59
9009    66.09      5.06964e+06      127       0.00960379              N/A     42.18s 60
9010    66.72      1.92159e+10      127       0.00960379              N/A     33.27s 60
9011    66.50      3.86064e+10      127       0.00960379              N/A     40.89s 60
9012    68.82      1.84065e+10      127       0.00960379              N/A     33.17s 60
9013    68.70      1.46269e+08      127       0.00960379              N/A     41.07s 60
9014    69.94      1.92706e+10      127       0.00960379              N/A     30.97s 60
9015    66.84      7.36525e+13      127       0.00960379              N/A     30.24s 60
9016    66.67          43820.3      127       0.00960379              N/A     36.24s 60
9017    67.44       6.4242e+06      127       0.00960379              N/A     29.97s 60
9018    69.85          1352.81      127       0.00960379              N/A     32.15s 60
9019    65.22       2.0148e+12      127       0.00960379              N/A     28.85s 60
9020    65.56      1.92706e+10      127       0.00960379              N/A     29.52s 60
9021    65.11          5494.82      127       0.00960379              N/A     27.08s 60
9022    66.00      4.53903e+08      127       0.00960379              N/A     22.83s 60
9023    65.25      1.98648e+07      127       0.00960379              N/A     25.94s 60
9024    67.76      1.94573e+10      127       0.00960379              N/A     21.40s 60
9025    64.77          11610.8      127       0.00960379              N/A     25.14s 60
9026    70.56          2724.68      127       0.00960379              N/A     20.16s 60
9027    67.50           5583.1      127       0.00960379              N/A     20.73s 60
9028    65.17      1.92207e+10      127       0.00960379              N/A     20.13s 60
9029    64.87      1.84164e+10      127       0.00960379              N/A     18.78s 60
9030    67.28       1.0555e+07      127       0.00960379              N/A     15.91s 60
9031    66.56          9260.35      127       0.00960379              N/A     17.71s 60
9032    66.71      4.81018e+06      127       0.00960379              N/A     16.40s 60
9033    66.67       4.8055e+06      127       0.00960379              N/A     15.95s 60
9034    67.63      1.92791e+10      127       0.00960379              N/A     13.49s 60
9035    67.01      5.23817e+06      127       0.00960379              N/A     13.33s 60
9036    66.73      4.81571e+06      127       0.00960379              N/A     12.61s 60
9037    67.42           112243      127       0.00960379              N/A     11.36s 60
9038    67.80       9.8376e+06      127       0.00960379              N/A     11.31s 60
9039    67.44          3817.96      127       0.00960379              N/A      9.86s 60
9040    66.76           1357.1      127       0.00960379              N/A      8.27s 60
9041    66.71      2.03681e+10      127       0.00960379              N/A      9.00s 60
9042    65.48      7.05592e+13      127       0.00960379              N/A      5.58s 60
9043    67.53      4.80297e+06      127       0.00960379              N/A      6.01s 60
9044    67.25          2493.64      127       0.00960379              N/A      5.13s 60
9045    65.21          7303.64      127       0.00960379              N/A      3.59s 60
9046    68.11      3.00446e+07      127       0.00960379              N/A      2.62s 60
9047    67.83      2.82343e+17      127       0.00960379              N/A      1.90s 60
9048    66.11          2636.68      127       0.00960379              N/A      0.84s 60
9049    67.92          1359.31      127       0.00960379              N/A      0.00s 60
9050    69.05      5.60664e+06      127       0.00960379              N/A     47.37s 59
9051    67.63        6.334e+06      127       0.00960379              N/A     40.15s 59
9052    67.22      1.93822e+10      127       0.00960379              N/A     54.05s 59
9053    69.94      4.80424e+06      127       0.00960379              N/A     45.59s 59
9054    67.86      5.03581e+06      127       0.00960379              N/A     41.73s 59
9055    65.01      1.93822e+10      127       0.00960379              N/A     39.68s 59
9056    66.99           250375      127       0.00960379              N/A     37.84s 59
9057    70.85          1382.89      127       0.00960379              N/A     34.57s 59
9058    69.30      1.84065e+10      127       0.00960379              N/A     43.14s 59
9059    68.31           337931      127       0.00960379              N/A     35.81s 59
9060    66.71          19092.6      127       0.00960379              N/A     41.58s 59
9061    69.23          3851.41      127       0.00960379              N/A     38.99s 59
9062    69.84      5.06528e+06      127       0.00960379              N/A     32.96s 59
9063    66.50      1.84166e+10      127       0.00960379              N/A     35.28s 59
9064    66.86          4306.46      127       0.00960379              N/A     29.83s 59
9065    67.50      3.76821e+10      127       0.00960379              N/A     33.28s 60
9066    68.68      2.02101e+10      127       0.00960379              N/A     29.27s 60
9067    65.86       1.9226e+10      127       0.00960379              N/A     35.33s 60
9068    67.49       1.0109e+07      127       0.00960379              N/A     29.24s 60
9069    67.12      4.80882e+06      127       0.00960379              N/A     28.78s 59
9070    69.10      1.99162e+09      127       0.00960379              N/A     30.68s 59
9071    66.94          2374.89      127       0.00960379              N/A     24.09s 59
9072    63.06      1.93822e+10      127       0.00960379              N/A     25.56s 59
9073    67.29      2.02131e+10      127       0.00960379              N/A     24.01s 59
9074    69.16          2550.76      127       0.00960379              N/A     24.71s 59
9075    66.15      7.01678e+09      127       0.00960379              N/A     20.37s 59
9076    67.30      4.80614e+06      127       0.00960379              N/A     26.81s 59
9077    67.69      6.17846e+06      127       0.00960379              N/A     21.96s 59
9078    68.39      9.07872e+07      127       0.00960379              N/A     22.24s 59
9079    66.94      7.95352e+08      127       0.00960379              N/A     20.99s 59
9080    65.16      3.76331e+10      127       0.00960379              N/A     16.42s 59
9081    67.88      1.01002e+07      127       0.00960379              N/A     19.35s 59
9082    70.84           9.3222      127       0.00960379              N/A     14.86s 59
9083    63.78       5.0347e+06      127       0.00960379              N/A     17.21s 59
9084    68.88      7.02772e+10      127       0.00960379              N/A     14.30s 59
9085    69.90      4.62975e+06      127       0.00960379              N/A     13.26s 59
9086    65.87      8.51974e+06      127       0.00960379              N/A     11.87s 59
9087    65.20      4.95777e+06      127       0.00960379              N/A      9.71s 59
9088    65.71      1.11406e+07      127       0.00960379              N/A     10.18s 59
9089    65.02      1.92212e+10      127       0.00960379              N/A      9.20s 59
9090    68.17          23434.3      127       0.00960379              N/A      9.64s 60
9091    67.33      3.86063e+10      127       0.00960379              N/A      6.83s 60
9092    66.81          20576.2      127       0.00960379              N/A      7.11s 60
9093    71.54      1.24326e+07      127       0.00960379              N/A      5.75s 60
9094    65.75      5.80349e+10      127       0.00960379              N/A      4.66s 60
9095    69.58      2.65176e+07      127       0.00960379              N/A      4.04s 60
9096    67.05      1.11412e+11      127       0.00960379              N/A      2.52s 60
9097    69.17          369.004      127       0.00960379              N/A      2.13s 60
9098    65.11      5.35836e+06      127       0.00960379              N/A      0.79s 60
9099    67.70          20793.2      127       0.00960379              N/A      0.00s 60
9100    68.11      7.97617e+06      127       0.00960291              N/A     45.46s 60
9101    67.85          4006.47      127       0.00960291              N/A     45.34s 60
9102    65.46          39790.5      127       0.00960291              N/A     47.71s 60
9103    65.80           307600      127       0.00960291              N/A     41.54s 60
9104    66.29      2.57589e+09      127       0.00960291              N/A     39.29s 60
9105    71.80      5.03803e+06      127       0.00960291              N/A     41.36s 60
9106    69.16      8.49598e+06      127       0.00960291              N/A     50.97s 60
9107    66.02      1.93822e+10      127       0.00960291              N/A     41.67s 60
9108    66.41      1.92209e+10      127       0.00960291              N/A     46.19s 60
9109    68.56      1.18492e+06      127       0.00960291              N/A     37.58s 60
9110    67.06          2686.48      127       0.00960291              N/A     38.04s 60
9111    64.44      3.13074e+10      127       0.00960291              N/A     40.94s 60
9112    66.88      1.93822e+10      127       0.00960291              N/A     37.24s 60
9113    64.50      7.43092e+13      127       0.00960291              N/A     38.79s 60
9114    66.58      1.46845e+10      127       0.00960291              N/A     29.06s 60
9115    67.20      8.45484e+06      127       0.00960276              N/A     36.52s 60
9116    69.42      1.84065e+10      127       0.00960276              N/A     28.97s 60
9117    68.28       5.0202e+06      127       0.00960276              N/A     31.06s 60
9118    68.79      7.53723e+06      127       0.00960276              N/A     29.48s 60
9119    65.61      1.51802e+07      127       0.00960276              N/A     30.18s 60
9120    66.04      9.95282e+15      127       0.00960276              N/A     24.67s 60
9121    64.19          21078.7      127       0.00960276              N/A     25.48s 60
9122    70.95           966703      127       0.00960276              N/A     26.00s 60
9123    68.83      7.95707e+07      127       0.00960313              N/A     23.99s 60
9124    67.79           5072.8      127       0.00960313              N/A     27.00s 60
9125    68.52      5.06641e+06      127       0.00960313              N/A     20.51s 60
9126    68.59           5647.7      127       0.00960313              N/A     23.78s 60
9127    71.05          38779.4      127       0.00960313              N/A     20.32s 61
9128    66.75      5.03759e+06      127       0.00960313              N/A     20.71s 61
9129    68.30          33011.4      127       0.00960313              N/A     22.48s 61
9130    67.49      1.92159e+10      127       0.00960313              N/A     17.04s 61
9131    64.31      1.85659e+10      127       0.00960313              N/A     18.67s 61
9132    67.73      3.77887e+10      127       0.00960313              N/A     16.77s 61
9133    67.44      3.76135e+10      127       0.00960313              N/A     16.46s 61
9134    65.62      1.33553e+07      127       0.00960313              N/A     14.50s 61
9135    66.66      4.80545e+06      127       0.00960313              N/A     15.53s 61
9136    67.38      1.84066e+10      127       0.00960196              N/A     12.51s 61
9137    67.33          1411.45      127       0.00960196              N/A     11.69s 61
9138    67.47           154101      127       0.00960196              N/A     11.81s 61
9139    67.94      5.60392e+10      127       0.00960196              N/A      9.24s 61
9140    62.80          3967.78      127       0.00960196              N/A      9.35s 61
9141    66.34      3.86084e+10      127       0.00960196              N/A      7.40s 61
9142    64.68          5321.18      127       0.00960196              N/A      7.49s 61
9143    66.44      1.90957e+10      127       0.00960196              N/A      5.81s 61
9144    69.50           120314      127       0.00960235              N/A      5.36s 61
9145    67.17      4.93792e+06      127       0.00960235              N/A      4.08s 61
9146    66.80        5.036e+06      127       0.00960235              N/A      2.62s 61
9147    66.21      2.47667e+07      127       0.00960235              N/A      2.11s 61
9148    65.70          2722.89      127       0.00960235              N/A      0.86s 61
9149    67.05      1.84065e+10      127       0.00960235              N/A      0.00s 61
9150    69.63          3272.53      127       0.00960235              N/A     49.93s 61
9151    66.64          6.63444      127       0.00960235              N/A     40.42s 61
9152    68.91      4.99047e+06      127       0.00960235              N/A     44.50s 61
9153    68.35      4.80555e+06      127       0.00960235              N/A     40.16s 61
9154    65.03      1.92207e+10      127       0.00960235              N/A     47.20s 61
9155    66.17      3.76224e+10      127       0.00960235              N/A     45.97s 61
9156    67.46          8281.23      127       0.00960235              N/A     42.62s 61
9157    67.28      1.84067e+10      127       0.00960235              N/A     36.58s 61
9158    66.93          23565.1      127       0.00960235              N/A     40.68s 61
9159    65.56      4.80334e+06      127       0.00960235              N/A     39.23s 61
9160    64.30          3820.54      127       0.00960235              N/A     39.50s 61
9161    68.62      3.95176e+10      127       0.00960235              N/A     32.57s 61
9162    64.96           294597      127       0.00960235              N/A     39.05s 61
9163    66.28          38.9326      127       0.00960235              N/A     35.13s 61
9164    67.21           6054.3      127       0.00960235              N/A     33.89s 61
9165    66.10          23782.1      127       0.00960235              N/A     30.81s 61
9166    66.34      4.99461e+06      127       0.00960235              N/A     26.11s 61
9167    68.24      9.51853e+10      127       0.00960235              N/A     35.08s 61
9168    63.90          5289.41      127       0.00960235              N/A     28.77s 61
9169    66.33      5.52414e+07      127       0.00960235              N/A     32.71s 61
9170    65.28          4197.74      127       0.00960235              N/A     30.30s 61
9171    66.05          10137.9      127       0.00960235              N/A     29.33s 61
9172    69.94          1999.22      127       0.00960235              N/A     23.39s 61
9173    68.30           229764      127       0.00960235              N/A     23.73s 61
9174    69.21      1.53092e+07      127       0.00960235              N/A     29.85s 61
9175    70.00          1426.75      127       0.00960235              N/A     20.31s 61
9176    69.67      1.84065e+10      127       0.00960235              N/A     24.99s 61
9177    67.08      1.00675e+07      127       0.00960235              N/A     20.93s 61
9178    65.49          4012.53      127       0.00960235              N/A     24.12s 61
9179    67.52          4034.14      127       0.00960235              N/A     17.00s 61
9180    68.46      1.90934e+10      127       0.00960235              N/A     16.93s 61
9181    65.72       3.3486e+06      127       0.00960235              N/A     14.94s 61
9182    65.91      4.80965e+06      127       0.00960235              N/A     16.59s 61
9183    67.55      7.36525e+13      127       0.00960235              N/A     14.74s 61
9184    65.86          2262.64      127       0.00960235              N/A     16.70s 61
9185    67.70      3.71619e+13      127       0.00960235              N/A     12.81s 61
9186    65.87      4.80326e+06      127       0.00960235              N/A     12.31s 61
9187    69.25          3451.79      127       0.00960235              N/A     12.44s 61
9188    68.33          1830.88      127       0.00960235              N/A     10.90s 61
9189    68.36          74834.2      127       0.00960235              N/A     10.58s 61
9190    68.00      3.95239e+10      127       0.00960235              N/A      8.88s 59
9191    67.06      2.03073e+10      127       0.00960235              N/A      9.06s 59
9192    64.06          4006.68      127       0.00960235              N/A      6.42s 59
9193    66.76      7.42899e+13      127       0.00960235              N/A      5.56s 59
9194    66.43          3137.62      127       0.00960235              N/A      4.68s 59
9195    66.71      3.44529e+07      127       0.00960235              N/A      3.74s 59
9196    63.73      4.80858e+06      127       0.00960235              N/A      2.90s 59
9197    66.25      1.92209e+10      127       0.00960235              N/A      2.08s 59
9198    64.60          7000.72      127       0.00960235              N/A      1.12s 59
9199    67.30      1.84113e+10      127       0.00960235              N/A      0.00s 59
9200    66.42       5.0188e+06      127       0.00960151              N/A     42.94s 59
9201    62.48      5.06487e+06      127       0.00960151              N/A     48.12s 59
9202    66.38      9.84178e+06      127       0.00960151              N/A     41.04s 59
9203    65.26      4.44573e+06      127       0.00960151              N/A     45.54s 59
9204    64.31      7.38619e+13      127       0.00960151              N/A     42.31s 59
9205    64.65      7.78337e+13      127       0.00960151              N/A     44.43s 59
9206    61.02          2765.33      127       0.00960151              N/A     37.85s 59
9207    64.26           188025      127       0.00960151              N/A     38.66s 59
9208    62.93      3.71985e+07      127       0.00960151              N/A     40.81s 59
9209    68.47      5.95018e+06      127       0.00960151              N/A     36.96s 59
9210    64.47      1.49195e+07      127       0.00960151              N/A     41.10s 59
9211    64.64      1.84071e+10      123        0.0096011              N/A     35.84s 58
9212    64.22           558.48      123        0.0096011              N/A     33.90s 58
9213    64.47      1.06054e+07      123        0.0096011              N/A     39.42s 58
9214    64.86      2.17794e+10      123        0.0096011              N/A     31.01s 58
9215    66.18          3335.14      123        0.0096011              N/A     35.31s 58
9216    63.92          2693.47      123        0.0096011              N/A     30.28s 58
9217    64.27      5.03295e+06      123        0.0096011              N/A     28.79s 58
9218    61.81      5.30645e+06      123        0.0096011              N/A     29.15s 58
9219    65.38      1.93872e+10      123        0.0096011              N/A     28.41s 58
9220    64.92           100009      123        0.0096011              N/A     29.44s 58
9221    66.09      2.03017e+10      123        0.0096011              N/A     25.00s 58
9222    64.79          6631.26      123       0.00960106              N/A     25.76s 58
9223    65.50          10964.9      123       0.00960106              N/A     24.14s 58
9224    66.81          37539.8      123       0.00960106              N/A     26.81s 58
9225    65.68          1263.93      123       0.00960106              N/A     21.11s 58
9226    62.48          83922.1      123       0.00960106              N/A     21.18s 58
9227    63.20          3777.66      123       0.00960106              N/A     20.63s 58
9228    65.75       4.8893e+06      123       0.00960106              N/A     19.17s 58
9229    66.12       5.3799e+06      123       0.00960106              N/A     21.90s 58
9230    63.55      2.27053e+14      123       0.00960106              N/A     18.28s 58
9231    65.52           451273      123       0.00960106              N/A     18.00s 58
9232    65.61      1.93822e+10      123       0.00960106              N/A     17.16s 58
9233    63.44           293489      123       0.00960106              N/A     12.56s 58
9234    60.91      1.92242e+10      123       0.00960106              N/A     15.59s 58
9235    64.49      2.23736e+10      123       0.00960106              N/A     12.90s 58
9236    64.69       5.0633e+06      123       0.00960106              N/A     14.44s 58
9237    63.65          8514.86      123       0.00960106              N/A     10.99s 58
9238    65.82      4.82309e+06      123       0.00960106              N/A     10.52s 58
9239    65.86       1.9216e+10      123       0.00960106              N/A      9.49s 58
9240    64.97      1.03698e+07      123       0.00960106              N/A      7.60s 58
9241    63.22      5.30502e+06      123       0.00960106              N/A      8.36s 58
9242    66.95          2564.48      123       0.00960106              N/A      6.50s 58
9243    65.37          2835.27      123       0.00960106              N/A      6.42s 58
9244    67.29           2798.3      123       0.00960106              N/A      4.58s 58
9245    64.58          60.9763      123       0.00960106              N/A      3.72s 58
9246    64.07      6.73443e+06      123       0.00960106              N/A      3.15s 58
9247    65.11      5.06116e+06      123       0.00960106              N/A      1.86s 58
9248    65.69           158959      123       0.00960106              N/A      0.84s 58
9249    65.31          34.9081      123       0.00960106              N/A      0.00s 58
9250    66.37          64053.6      123       0.00960106              N/A     46.13s 58
9251    64.54      3.76382e+10      123       0.00960106              N/A     41.95s 58
9252    64.63      1.84065e+10      123       0.00960106              N/A     47.84s 58
9253    61.72      1.92756e+10      123       0.00960106              N/A     37.50s 58
9254    61.80      5.02369e+06      123       0.00960106              N/A     39.63s 58
9255    63.80      3.76318e+10      123       0.00960106              N/A     43.20s 58
9256    63.27      1.92706e+10      123       0.00960106              N/A     38.99s 58
9257    62.62          57393.7      123       0.00960106              N/A     37.98s 58
9258    64.51          2866.48      123       0.00960106              N/A     29.62s 58
9259    66.60      3.95722e+10      123       0.00960106              N/A     39.50s 58
9260    66.66      1.84065e+10      123       0.00960106              N/A     37.47s 58
9261    66.25      2.60602e+09      123       0.00960106              N/A     34.75s 58
9262    62.71      3.84864e+10      123       0.00960106              N/A     30.97s 58
9263    63.36          18590.6      123       0.00960106              N/A     30.69s 58
9264    62.08          2323.47      123       0.00960106              N/A     35.63s 58
9265    61.98      1.84113e+10      123       0.00960106              N/A     29.79s 58
9266    62.25            28686      123       0.00960106              N/A     27.17s 58
9267    65.55      6.13812e+06      123       0.00960106              N/A     35.98s 58
9268    63.75      1.92705e+10      123       0.00960106              N/A     27.03s 58
9269    63.68          4937.46      123       0.00960106              N/A     27.13s 58
9270    63.52      1.03363e+07      123       0.00960106              N/A     24.80s 58
9271    60.72      1.84065e+10      123       0.00960106              N/A     33.01s 58
9272    68.84       5.1537e+07      123       0.00960106              N/A     25.06s 58
9273    65.93          4374.19      123       0.00960106              N/A     24.01s 58
9274    68.34           83.483      123       0.00960106              N/A     21.91s 58
9275    65.30          38616.7      123       0.00960106              N/A     21.78s 58
9276    65.35      1.84341e+10      123       0.00960106              N/A     22.65s 58
9277    63.61      5.06334e+06      123       0.00960106              N/A     21.61s 58
9278    63.92      4.80542e+06      123       0.00960106              N/A     19.90s 58
9279    64.18      2.59591e+07      123       0.00960106              N/A     18.02s 58
9280    64.57          2698.07      123       0.00960106              N/A     20.87s 58
9281    65.16      1.03593e+07      123       0.00960106              N/A     15.56s 58
9282    64.19      2.27454e+10      123       0.00960106              N/A     14.75s 58
9283    63.89      3.95722e+10      123       0.00960106              N/A     15.60s 58
9284    64.86        9.826e+06      123       0.00960106              N/A     13.22s 58
9285    66.97      9.41352e+06      123       0.00960106              N/A     13.64s 58
9286    65.58          3837.12      123       0.00960106              N/A      9.98s 58
9287    63.19      1.93822e+10      123       0.00960106              N/A     12.57s 58
9288    66.94      5.30218e+06      123       0.00960106              N/A     11.48s 58
9289    63.86      1.04769e+07      123       0.00960106              N/A      9.68s 58
9290    64.41      7.36717e+13      123       0.00960106              N/A      8.92s 58
9291    65.09      4.80584e+06      123       0.00960106              N/A      6.42s 58
9292    64.03      1.51522e+07      123       0.00960106              N/A      6.49s 58
9293    66.64      2.03017e+10      123       0.00960106              N/A      6.49s 58
9294    62.94          6124.61      123       0.00960106              N/A      4.56s 58
9295    63.42      5.01906e+06      123       0.00960106              N/A      4.09s 58
9296    66.01          6287.43      123       0.00960106              N/A      2.81s 58
9297    61.50          71766.4      123       0.00960106              N/A      1.80s 58
9298    64.45         5.02e+06      123       0.00960106              N/A      0.96s 58
9299    64.77       4.9547e+06      123       0.00960106              N/A      0.00s 58
9300    62.89          5522.16      123       0.00960106              N/A     48.99s 58
9301    65.53      5.02233e+06      123       0.00960106              N/A     43.34s 58
9302    63.12      5.03756e+06      123       0.00960106              N/A     44.48s 58
9303    64.82      8.52781e+06      123       0.00960106              N/A     35.53s 58
9304    66.28      2.03074e+10      123       0.00960106              N/A     41.84s 58
9305    64.87      1.84065e+10      123       0.00960106              N/A     42.69s 58
9306    65.08      1.92159e+10      123       0.00960106              N/A     45.16s 58
9307    65.37      1.84065e+10      123       0.00960106              N/A     37.47s 58
9308    64.97          2684.89      123       0.00960106              N/A     37.33s 58
9309    63.11      7.38619e+13      123       0.00960106              N/A     41.38s 58
9310    65.42      3.76224e+10      123       0.00960106              N/A     33.38s 58
9311    64.81          2922.94      115       0.00960049              N/A     38.42s 56
9312    64.75          77624.5      115       0.00960049              N/A     35.02s 56
9313    61.02      6.74632e+06      115       0.00960049              N/A     30.21s 56
9314    61.05           121.65      115       0.00960049              N/A     30.78s 56
9315    61.37      1.93822e+10      115       0.00960049              N/A     29.21s 56
9316    60.40      2.03017e+10      115       0.00960049              N/A     32.91s 56
9317    62.41          2626.52      115       0.00960049              N/A     28.24s 56
9318    63.77      1.00834e+07      115       0.00960049              N/A     29.57s 56
9319    61.38       5.3025e+06      115       0.00960049              N/A     30.28s 56
9320    62.14          9332.36      115       0.00960049              N/A     27.76s 56
9321    60.02      5.25801e+09      115       0.00960049              N/A     26.99s 56
9322    62.01          4939.22      115       0.00960049              N/A     23.00s 56
9323    62.10          6436.94      115       0.00960049              N/A     24.95s 56
9324    61.87      1.93822e+10      115       0.00960049              N/A     22.82s 56
9325    60.45      2.18766e+06      115       0.00960049              N/A     21.86s 56
9326    64.91      5.04074e+06      115       0.00960049              N/A     19.31s 56
9327    62.98       3.8713e+10      115       0.00960049              N/A     17.40s 56
9328    60.28          28333.4      115       0.00960049              N/A     20.54s 56
9329    61.41      5.03548e+06      115       0.00960049              N/A     16.94s 56
9330    61.73      1.84066e+10      115       0.00960049              N/A     19.47s 56
9331    62.40      5.10407e+10      115       0.00960049              N/A     16.44s 56
9332    65.07      1.84116e+10      115       0.00960049              N/A     15.50s 56
9333    64.76           588462      115       0.00960049              N/A     18.07s 56
9334    62.41      3.84864e+10      115       0.00960049              N/A     15.35s 56
9335    62.37      5.03817e+06      115       0.00960049              N/A     14.06s 56
9336    61.55           324356      115       0.00960049              N/A     11.76s 56
9337    60.83      4.80566e+06      115       0.00960049              N/A     11.65s 56
9338    62.65      7.25484e+13      115       0.00960049              N/A     11.51s 56
9339    59.36      1.92209e+10      115       0.00960049              N/A      7.90s 56
9340    63.02      1.84065e+10      115       0.00960049              N/A      7.75s 56
9341    60.15       2.3618e+10      115       0.00960049              N/A      7.75s 56
9342    62.91      7.05592e+13      115       0.00960049              N/A      5.90s 56
9343    62.59      7.09085e+09      115       0.00960049              N/A      6.38s 56
9344    63.60          5158.52      115       0.00960049              N/A      4.61s 56
9345    62.43           772164      115       0.00960049              N/A      4.28s 56
9346    62.40      1.92159e+10      115       0.00960049              N/A      2.52s 56
9347    61.38      1.93822e+10      115       0.00960049              N/A      1.92s 56
9348    61.58          8373.08      115       0.00960049              N/A      0.99s 56
9349    63.41          3874.64      115       0.00960049              N/A      0.00s 56
9350    62.69      3.16717e+09      115       0.00960049              N/A     56.50s 56
9351    62.05          21810.4      115       0.00960049              N/A     40.51s 56
9352    61.38      8.30775e+09      115       0.00960049              N/A     43.78s 56
9353    62.70           5666.7      115       0.00960049              N/A     44.93s 56
9354    61.29      9.61007e+10      115       0.00960049              N/A     35.85s 56
9355    63.34           143631      115       0.00960049              N/A     43.28s 56
9356    63.00          21256.8      115       0.00960049              N/A     34.83s 56
9357    63.30      5.02014e+06      115       0.00960049              N/A     40.79s 56
9358    62.65           137541      115       0.00960049              N/A     35.90s 56
9359    66.29          6066.93      115       0.00960049              N/A     35.73s 56
9360    62.03          2790.94      117       0.00955053              N/A     44.92s 57
9361    61.90          3870.91      117       0.00955053              N/A     32.90s 57
9362    63.08          3496.01      117       0.00955053              N/A     39.68s 57
9363    63.54      5.15916e+06      117       0.00955053              N/A     33.21s 57
9364    63.35      1.84091e+10      117       0.00955053              N/A     33.08s 57
9365    62.90      5.06795e+06      117       0.00955053              N/A     32.50s 57
9366    61.61      9.89401e+07      117       0.00955053              N/A     29.06s 57
9367    63.37      1.92159e+10      117       0.00955053              N/A     31.73s 57
9368    63.17      5.04597e+06      117       0.00955053              N/A     25.13s 57
9369    66.45      7.37452e+07      117       0.00955053              N/A     27.48s 57
9370    63.94      1.93872e+10      117       0.00955053              N/A     22.94s 57
9371    62.16      6.55701e+06      117       0.00955053              N/A     29.31s 57
9372    62.97          22154.7      117       0.00955053              N/A     19.23s 57
9373    63.09      5.06474e+06      117       0.00955053              N/A     21.91s 57
9374    62.43          4365.13      117       0.00955053              N/A     24.28s 57
9375    64.57      6.04844e+06      117       0.00955053              N/A     22.80s 57
9376    64.16           552181      117       0.00955053              N/A     21.67s 57
9377    63.10           157527      117       0.00955053              N/A     24.05s 57
9378    61.58      1.92159e+10      117       0.00955053              N/A     17.25s 57
9379    61.70          7625.28      117       0.00955053              N/A     19.85s 57
9380    63.90          22803.8      117       0.00955053              N/A     17.32s 57
9381    63.80      5.76217e+06      117       0.00955053              N/A     18.25s 57
9382    63.19      2.02883e+10      117       0.00955053              N/A     14.80s 57
9383    66.86      1.84065e+10      117       0.00955053              N/A     15.10s 57
9384    64.84      1.51109e+07      117       0.00955053              N/A     14.27s 57
9385    62.95          9018.83      117       0.00955053              N/A     11.95s 57
9386    62.61          10768.7      117       0.00955053              N/A     12.89s 57
9387    63.56          3947.96      117       0.00955053              N/A     10.97s 57
9388    62.78      3.86578e+10      117       0.00955053              N/A     10.21s 57
9389    61.77      3.86676e+10      117       0.00955053              N/A      8.73s 57
9390    62.70      5.05995e+06      117       0.00955053              N/A      9.58s 57
9391    62.53      5.79702e+10      117       0.00955053              N/A      7.25s 57
9392    64.40           3444.9      117       0.00955053              N/A      5.83s 57
9393    61.90      1.80366e+13      117       0.00955053              N/A      6.02s 57
9394    60.97      5.52196e+10      117       0.00955053              N/A      5.02s 57
9395    61.95           313508      117       0.00955053              N/A      4.70s 57
9396    64.30      1.92497e+10      117       0.00955053              N/A      2.27s 57
9397    66.23      1.92705e+10      117       0.00955053              N/A      1.60s 57
9398    63.20          25499.9      117       0.00955053              N/A      1.01s 57
9399    62.02          1514.96      125        0.0095446              N/A      0.00s 58
9400    65.18      1.97217e+06      125        0.0095446              N/A     45.38s 58
9401    63.31      1.93646e+10      125        0.0095446              N/A     43.78s 58
9402    63.36       4.8437e+06      125        0.0095446              N/A     44.70s 58
9403    64.22         1.78e+07      125        0.0095446              N/A     41.31s 58
9404    60.95      1.92295e+10      125        0.0095446              N/A     36.35s 58
9405    62.94      1.92864e+10      125        0.0095446              N/A     42.23s 58
9406    65.52      1.92758e+10      125        0.0095446              N/A     33.74s 58
9407    65.91             3179      125       0.00953403              N/A     46.49s 58
9408    61.70      1.93872e+10      125       0.00953403              N/A     39.00s 58
9409    64.55      1.92756e+10      125       0.00953403              N/A     37.13s 58
9410    63.71      1.93822e+10      125       0.00953403              N/A     39.35s 58
9411    66.69      5.37134e+06      125       0.00953403              N/A     31.73s 58
9412    64.86           164324      127       0.00943033              N/A     37.30s 59
9413    63.10          3934.42      127       0.00943033              N/A     30.07s 59
9414    64.47          19431.2      127       0.00943033              N/A     37.73s 59
9415    63.37          20704.7      127       0.00943033              N/A     30.12s 59
9416    65.15      1.07688e+07      127       0.00943033              N/A     29.90s 59
9417    66.58      1.01048e+07      127       0.00943033              N/A     30.12s 59
9418    66.17          41357.3      129       0.00942377              N/A     27.84s 60
9419    66.17          8857.02      129       0.00942377              N/A     29.86s 60
9420    66.29      1.92705e+10      127       0.00940821              N/A     26.22s 59
9421    64.12      5.79604e+10      127       0.00940821              N/A     30.88s 59
9422    67.80      1.79808e+07      127       0.00940821              N/A     23.13s 59
9423    64.37      1.93824e+10      127       0.00940821              N/A     27.18s 59
9424    65.94          5892.73      127       0.00940821              N/A     26.22s 59
