    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
11874    55.95          20551.9      117       0.00174058              N/A     34.59s 45
11875    58.70          22470.2      117       0.00174058              N/A     26.20s 45
11876    57.39          62746.6      117       0.00174058              N/A     29.03s 45
11877    58.57          44819.6      117       0.00174058              N/A     33.36s 45
11878    58.18          364.361      117       0.00174058              N/A     23.91s 45
11879    56.65          248.721      117       0.00174058              N/A     25.04s 45
11880    56.51          49.6348      117       0.00174058              N/A     22.80s 45
11881    55.78       9.4646e+07      117       0.00174058              N/A     32.69s 45
11882    59.89           111391      117       0.00174058              N/A     21.97s 45
11883    59.73          174.556      117       0.00174058              N/A     24.46s 45
11884    55.04          3934.26      117       0.00174058              N/A     18.86s 45
11885    57.63          405.184      117       0.00174058              N/A     15.09s 45
11886    58.18          152.679      117       0.00174058              N/A     16.33s 45
11887    58.94           506022      117       0.00174058              N/A     17.12s 45
11888    57.12      2.05005e+08      117       0.00174058              N/A     12.52s 45
11889    59.48       7.5942e+07      117       0.00174058              N/A     13.59s 45
11890    57.51          445.954      117       0.00174058              N/A     12.74s 45
11891    57.41          90248.4      117       0.00174058              N/A      8.82s 45
11892    57.72      9.69099e+06      117       0.00174058              N/A      9.30s 45
11893    56.88          7.02564      117       0.00174058              N/A      7.10s 45
11894    55.33          3333.28      117       0.00174058              N/A      6.01s 45
11895    58.88          35.9182      117       0.00174058              N/A      5.66s 45
11896    58.12          3762.28      117       0.00174058              N/A      4.46s 45
11897    57.24          400.674      117       0.00174058              N/A      2.33s 45
11898    56.83          958.611      117       0.00174058              N/A      1.45s 45
11899    56.26          6294.39      117       0.00174058              N/A      0.00s 45
11900    56.11          96919.3      117       0.00174058              N/A      1.02m 45
11901    56.55          75.7392      117       0.00174058              N/A      1.01m 45
11902    60.29          3413.98      117       0.00174058              N/A      1.25m 45
11903    60.97          19.3066      117       0.00174058              N/A      1.09m 45
11904    56.98          97.3132      117       0.00174058              N/A      1.08m 45
11905    55.73      8.12449e+06      117       0.00174058              N/A      1.08m 45
11906    57.11           135.21      117       0.00174058              N/A     53.53s 45
11907    57.89          15.0937      117       0.00174058              N/A     56.87s 45
11908    58.27          22.6988      117       0.00174058              N/A      1.03m 45
11909    53.28          1462.66      117       0.00174058              N/A     46.19s 45
11910    57.83          25244.7      117       0.00174058              N/A     49.97s 45
11911    56.27           124857      117       0.00174058              N/A      1.01m 45
11912    58.14           136883      117       0.00174058              N/A     55.00s 45
11913    55.31          37919.1      117       0.00174058              N/A     53.14s 45
11914    56.74           2365.5      117       0.00174058              N/A     48.35s 45
11915    58.51            43756      117       0.00174058              N/A     43.09s 45
11916    57.37           422.33      117       0.00174058              N/A     43.59s 45
11917    56.26          551.797      117       0.00174058              N/A     41.19s 45
11918    60.07          902.273      117       0.00174058              N/A     44.03s 45
11919    55.83      7.08787e+08      117       0.00174058              N/A     44.11s 45
11920    59.98          2155.25      117       0.00174058              N/A     37.26s 45
11921    59.17      6.80636e+06      117       0.00174058              N/A     39.63s 45
11922    60.10          5682.48      117       0.00174058              N/A     37.45s 45
11923    55.74          323.323      117       0.00174058              N/A     39.54s 45
11924    57.31          38.3096      117       0.00174058              N/A     30.65s 45
11925    56.63          209.109      117       0.00174058              N/A     29.46s 45
11926    57.58           1105.3      117       0.00174058              N/A     32.10s 45
11927    56.21          4900.11      117       0.00174058              N/A     33.22s 45
11928    61.13          560.801      117       0.00174058              N/A     28.92s 45
11929    58.10          553.969      117       0.00174058              N/A     33.51s 45
11930    57.45          6949.62      117       0.00174058              N/A     29.49s 45
11931    57.68          24.3581      117       0.00174058              N/A     24.43s 45
11932    58.81          137.885      117       0.00174058              N/A     23.54s 45
11933    58.15      3.62108e+06      117       0.00174058              N/A     26.03s 45
11934    58.66          100.154      117       0.00174058              N/A     17.98s 45
11935    57.72      1.56688e+07      117       0.00174058              N/A     20.15s 45
11936    57.99          489.329      117       0.00174058              N/A     20.39s 45
11937    56.28          12.1962      117       0.00174275              N/A     16.87s 45
11938    56.06      1.35249e+06      117       0.00174275              N/A     13.15s 45
11939    57.11          3062.84      117       0.00174275              N/A     14.45s 45
11940    56.27          2168.32      117       0.00174275              N/A     10.25s 45
11941    54.52          174.025      117       0.00174275              N/A      9.36s 45
11942    57.75           133265      117       0.00174275              N/A     11.83s 45
11943    58.37      2.30096e+07      117       0.00174275              N/A      7.06s 45
11944    57.94          413.963      117       0.00174275              N/A      6.56s 45
11945    58.42          66.6636      117       0.00174275              N/A      6.38s 45
11946    58.71          107.832      117       0.00174275              N/A      4.14s 45
11947    57.87          1107.97      117       0.00174275              N/A      3.05s 45
11948    61.57          1051.26      117       0.00174275              N/A      1.60s 45
11949    57.88          2681.66      117       0.00174275              N/A      0.00s 45
11950    59.93          63988.3      117       0.00174275              N/A      1.14m 45
11951    60.03      1.60219e+07      117       0.00174275              N/A      1.04m 45
11952    56.77       3.9155e+07      117       0.00174275              N/A      1.22m 45
11953    55.66          51.0413      117       0.00174275              N/A     59.93s 45
11954    59.14          2842.81      117       0.00174275              N/A     57.57s 45
11955    58.11          1065.98      117       0.00174275              N/A      1.02m 45
11956    60.45          96.2765      117       0.00174275              N/A      1.01m 45
11957    59.86          412.085      117       0.00174275              N/A      1.16m 45
11958    57.00          1583.92      117       0.00174275              N/A     57.91s 45
11959    61.41          1974.62      117       0.00174275              N/A     48.92s 45
11960    56.41           1392.1      117       0.00174275              N/A     52.00s 45
11961    55.27          20.7679      117       0.00174275              N/A      1.10m 45
11962    56.65      4.16253e+08      117       0.00174275              N/A     48.47s 45
11963    56.53          15.0268      117       0.00174275              N/A     54.11s 45
11964    56.06      1.98823e+13      117       0.00174275              N/A     50.38s 45
11965    55.12          12210.4      117       0.00174275              N/A     44.13s 45
11966    58.25          2439.44      117       0.00174275              N/A     47.52s 45
11967    60.45          106.093      117       0.00174275              N/A     49.74s 45
11968    57.63          315.113      117       0.00174275              N/A     46.17s 45
11969    57.80          476.169      117       0.00174275              N/A     36.25s 45
11970    59.01          35.6507      117       0.00174275              N/A     46.09s 45
11971    58.90          1349.31      117       0.00174275              N/A     35.71s 45
11972    57.38           245909      117       0.00174275              N/A     28.98s 45
11973    57.98          188.573      117       0.00174275              N/A     42.26s 45
11974    57.91          1175.29      117       0.00174275              N/A     31.92s 45
11975    60.11           1029.1      117       0.00174275              N/A     26.84s 45
11976    59.51          41.7958      117       0.00174275              N/A     36.12s 45
11977    59.07          2774.43      117       0.00174275              N/A     20.74s 45
11978    58.42      9.26439e+06      117       0.00174275              N/A     29.76s 45
11979    56.60          310.009      117       0.00174275              N/A     30.52s 45
11980    59.38          37445.3      117       0.00174275              N/A     28.91s 45
11981    58.66           1006.3      117       0.00174275              N/A     21.29s 45
11982    58.19          1356.55      117       0.00174275              N/A     21.91s 45
11983    58.30          4125.07      117       0.00174275              N/A     25.32s 45
11984    58.87          1083.13      117       0.00174275              N/A     21.35s 45
11985    59.02          20173.3      117       0.00174275              N/A     20.86s 45
11986    57.99          3376.32      117       0.00174275              N/A     18.98s 45
11987    59.32          1799.81      117       0.00174275              N/A     16.80s 45
11988    59.91          355.229      117       0.00174275              N/A     13.94s 45
11989    57.41          513.119      117       0.00174275              N/A     13.15s 45
11990    57.67           856569      117       0.00174275              N/A      9.50s 45
11991    57.78      2.85263e+06      117       0.00174275              N/A     11.46s 45
11992    58.53          25.9284      117       0.00174275              N/A      7.90s 45
11993    58.07      5.30477e+07      117       0.00174275              N/A      7.95s 45
11994    57.61          2203.34      117       0.00174275              N/A      6.48s 45
11995    57.11          896.376      117       0.00174275              N/A      5.65s 45
11996    56.05            28675      117       0.00174275              N/A      4.24s 45
11997    60.26          1089.06      117       0.00174275              N/A      2.91s 45
11998    56.52          5427.42      117       0.00174275              N/A      1.38s 45
11999    59.16           127427      117       0.00174275              N/A      0.00s 45
12000    56.03          171.817      117       0.00174275              N/A      1.18m 45
12001    57.47          24417.3      117       0.00174275              N/A      1.14m 45
12002    58.82          11859.8      117       0.00174275              N/A      1.09m 45
12003    55.23          2708.17      117       0.00174275              N/A      1.18m 45
12004    55.11      2.41582e+06      117       0.00174275              N/A     55.17s 45
12005    58.42          39.6351      117       0.00174275              N/A      1.03m 45
12006    58.12          12682.5      117       0.00174275              N/A     53.86s 45
12007    58.83           26.001      117       0.00174275              N/A      1.01m 45
12008    55.56          379.641      117       0.00174275              N/A     57.02s 45
12009    56.02          39056.7      117       0.00174275              N/A     58.49s 45
12010    58.33          858.011      117       0.00174275              N/A     56.45s 45
12011    56.36          1764.17      117       0.00174275              N/A     53.53s 45
12012    59.12          270.903      117       0.00174275              N/A     41.50s 45
12013    59.81          89430.3      117       0.00174275              N/A     49.70s 45
12014    57.99           100873      117       0.00174275              N/A     46.86s 45
12015    59.89          1454.26      117       0.00174275              N/A     46.87s 45
12016    60.70          1615.61      117       0.00174275              N/A     47.59s 45
12017    60.35          52.8879      117       0.00174275              N/A     45.03s 45
12018    58.09          23.8882      117       0.00174275              N/A     37.48s 45
12019    57.27          11.3843      117       0.00174275              N/A     40.07s 45
12020    58.80          863.155      117       0.00174275              N/A     36.56s 45
12021    58.45           1577.3      117       0.00174275              N/A     33.78s 45
12022    59.21          12408.4      119       0.00172916              N/A     45.03s 46
12023    57.92          119.109      119       0.00172916              N/A     33.52s 46
12024    56.67          1294.02      119       0.00172916              N/A     32.22s 46
12025    57.93          47678.5      119       0.00172916              N/A     34.99s 46
12026    60.66      4.13209e+06      119       0.00172916              N/A     30.90s 46
12027    57.01           209449      119       0.00172916              N/A     27.99s 46
12028    58.66          1060.67      119       0.00172916              N/A     27.48s 46
12029    59.73           9.5147      119       0.00172916              N/A     28.42s 46
12030    61.14          6581.88      119       0.00172916              N/A     27.49s 46
12031    59.09          212.139      119       0.00172916              N/A     24.56s 46
12032    57.62          204.993      119       0.00172916              N/A     28.69s 46
12033    59.02          382.997      119       0.00172916              N/A     20.42s 46
12034    61.55          160.977      119       0.00172916              N/A     19.91s 46
12035    59.52          245.665      119       0.00172916              N/A     18.03s 46
12036    59.13           160.57      119       0.00172916              N/A     16.63s 46
12037    57.45          27.2039      119       0.00172916              N/A     16.45s 46
12038    60.09          87.0885      119       0.00172916              N/A     15.89s 46
12039    59.22          412.157      119       0.00172916              N/A     12.06s 46
12040    61.65            887.6      119       0.00172916              N/A     12.13s 46
12041    62.69          91.5671      119       0.00172916              N/A     12.91s 46
12042    61.01      2.04964e+07      119       0.00172916              N/A     11.24s 46
12043    58.46      1.06621e+07      119       0.00172916              N/A      8.48s 46
12044    59.77          19950.9      119       0.00172916              N/A      7.29s 46
12045    61.79           108489      119       0.00172916              N/A      6.06s 46
12046    59.78          52.8162      119       0.00172916              N/A      4.11s 46
12047    59.18      1.58003e+10      119       0.00172916              N/A      2.93s 46
12048    59.71          27.4123      119       0.00172916              N/A      1.36s 46
12049    59.98          1192.82      119       0.00172916              N/A      0.00s 46
12050    58.12          700.799      119       0.00172916              N/A      1.27m 46
12051    58.82          83.7707      119       0.00172916              N/A      1.03m 46
12052    56.38          24546.9      119       0.00172916              N/A      1.04m 46
12053    59.62          18.2096      119       0.00172916              N/A      1.06m 46
12054    61.53          9793.65      119       0.00172916              N/A      1.15m 46
12055    58.72          98.1798      119       0.00172916              N/A     55.25s 46
12056    60.26          116.275      119       0.00172916              N/A      1.05m 46
12057    55.51           654450      119       0.00172916              N/A     53.15s 46
12058    59.15          104.685      119       0.00172916              N/A     55.42s 46
12059    62.46           47.343      119       0.00172916              N/A     57.38s 46
12060    64.82          1209.37      119       0.00172916              N/A      1.03m 46
12061    57.65      4.84611e+06      119       0.00172916              N/A     44.73s 46
12062    61.94      5.52054e+08      119       0.00172916              N/A     46.94s 46
12063    56.32          7030.75      119       0.00172916              N/A      1.03m 46
12064    61.61          4377.61      119       0.00172916              N/A     38.50s 46
12065    60.10      5.22755e+07      119       0.00172916              N/A     46.28s 46
12066    59.27          1920.39      119       0.00172916              N/A     47.22s 46
12067    57.55          31.7213      119       0.00172916              N/A     36.07s 46
12068    57.60          1498.45      119       0.00172916              N/A     39.33s 46
12069    58.35          55.1273      119       0.00172916              N/A     47.75s 46
12070    56.94          10.9585      119       0.00172916              N/A     39.49s 46
12071    60.45          10.4225      119       0.00172916              N/A     36.57s 46
12072    58.82          13567.6      119       0.00172916              N/A     31.94s 46
12073    58.26           561243      119       0.00172916              N/A     36.11s 46
12074    60.81          760.202      119       0.00172916              N/A     34.18s 46
12075    57.80          298.909      119       0.00172916              N/A     37.42s 46
12076    57.95          3328.25      119       0.00172916              N/A     29.61s 46
12077    59.24          2183.45      119       0.00172916              N/A     27.35s 46
12078    59.31           452166      119       0.00172916              N/A     35.72s 46
12079    57.39          122.683      119       0.00172916              N/A     26.81s 46
12080    59.60          567.908      119       0.00172916              N/A     25.91s 46
12081    58.73          236.401      119       0.00172916              N/A     29.01s 46
12082    59.52          29.7443      119       0.00172916              N/A     24.18s 46
12083    60.55          12608.9      119       0.00172916              N/A     22.97s 46
12084    59.24           186.91      119       0.00172916              N/A     21.21s 46
12085    57.80          236.252      119       0.00172916              N/A     22.62s 47
12086    59.65          860.364      119       0.00172916              N/A     17.30s 47
12087    61.27          314.005      119       0.00172916              N/A     16.66s 47
12088    59.69          27909.1      119       0.00172916              N/A     17.74s 47
12089    58.12          38183.6      119       0.00172916              N/A     14.42s 47
12090    59.47          81486.5      119       0.00172916              N/A     11.70s 47
12091    59.38          62382.1      119       0.00172916              N/A     13.50s 47
12092    59.43          29.2303      119       0.00172916              N/A      8.52s 47
12093    55.19          140.054      119       0.00172916              N/A      8.84s 47
12094    60.16          3991.57      119       0.00172916              N/A      7.43s 47
12095    58.20          56.6779      119       0.00172916              N/A      5.56s 47
12096    58.75          78.1931      119       0.00172916              N/A      4.36s 47
12097    60.01          1295.31      119       0.00172916              N/A      2.87s 47
12098    58.82          8032.69      119       0.00172916              N/A      1.32s 47
12099    59.70          443.247      119       0.00172916              N/A      0.00s 47
12100    59.85          5788.98      119       0.00172916              N/A      1.05m 47
12101    58.97           623990      119       0.00172916              N/A     58.50s 47
12102    60.64          16.7072      119       0.00172916              N/A      1.33m 47
12103    61.46          27.9153      119       0.00172916              N/A      1.01m 47
12104    60.52      1.82953e+06      119       0.00172916              N/A     59.83s 47
12105    59.32           4236.9      119       0.00172916              N/A     59.54s 47
12106    56.29          1321.34      119       0.00172916              N/A      1.23m 47
12107    60.16          24.5052      119       0.00172916              N/A     49.43s 47
12108    57.45      1.38855e+06      119       0.00172916              N/A      1.11m 47
12109    58.46          7026.46      119       0.00172916              N/A     55.34s 47
12110    57.27          32266.4      119       0.00172916              N/A     58.36s 47
12111    57.06          71.2434      119       0.00172916              N/A     50.17s 47
12112    60.35           842770      119       0.00172916              N/A     45.88s 47
12113    58.98          501.614      119       0.00172916              N/A     40.47s 47
12114    59.39          174.001      119       0.00172916              N/A     48.39s 47
12115    62.41          489.409      119       0.00172916              N/A     56.45s 47
12116    57.78          830.239      119       0.00172916              N/A     44.95s 47
12117    57.71          1392.27      119       0.00172916              N/A     49.11s 47
12118    59.41          6.44894      119       0.00172916              N/A     46.17s 47
12119    57.30           2451.7      119       0.00172916              N/A     40.61s 47
12120    59.23          1203.99      119       0.00172916              N/A     45.67s 47
12121    57.81          3775.23      119       0.00172916              N/A     42.15s 47
12122    60.62          2221.85      119       0.00172916              N/A     39.21s 47
12123    55.25          3821.97      119       0.00172916              N/A     35.07s 47
12124    58.49          15.1097      119       0.00172916              N/A     40.07s 47
12125    58.03       1.1529e+06      119       0.00172916              N/A     28.19s 47
12126    59.13            12906      119       0.00172916              N/A     26.18s 47
12127    59.44          9660.76      119       0.00172916              N/A     35.10s 47
12128    60.37          19169.3      119       0.00172916              N/A     27.22s 47
12129    60.85          3456.26      119       0.00172916              N/A     30.83s 47
12130    57.75          5662.33      119       0.00172916              N/A     26.09s 47
12131    57.14          41364.1      119       0.00172916              N/A     24.47s 47
12132    57.63          5.08076      119       0.00172916              N/A     24.15s 47
12133    57.86          7.50381      119       0.00172916              N/A     23.04s 47
12134    59.29          261.686      119       0.00172916              N/A     18.94s 47
12135    58.62          1668.74      119       0.00172916              N/A     17.12s 47
12136    62.90          300.227      119       0.00172916              N/A     18.96s 47
12137    57.15          29.5003      119       0.00172916              N/A     15.50s 47
12138    59.77          442.632      119       0.00172916              N/A     14.32s 47
12139    60.46          33523.7      119       0.00172916              N/A     17.19s 47
12140    61.77          237.768      119       0.00172916              N/A     12.19s 47
12141    59.00          176.882      119       0.00172916              N/A     11.39s 47
12142    60.09          81385.2      119       0.00172916              N/A      8.28s 47
12143    61.68          3500.47      119       0.00172916              N/A      8.17s 47
12144    61.42          27.1221      119       0.00172916              N/A      6.79s 47
12145    59.05      1.57118e+06      119       0.00172916              N/A      5.79s 47
12146    59.63          1242.77      119       0.00172916              N/A      3.21s 47
12147    59.93          33033.4      119       0.00172916              N/A      3.32s 47
12148    58.94          19412.2      119       0.00172916              N/A      1.26s 47
12149    59.73          6498.71      119       0.00172916              N/A      0.00s 47
12150    58.98          8802.15      119       0.00172916              N/A      1.45m 47
12151    58.23           13.699      119       0.00172916              N/A      1.13m 47
12152    58.61          23.5218      119       0.00172916              N/A     50.87s 47
12153    61.45      6.26267e+06      119       0.00172916              N/A      1.08m 47
12154    61.38      1.92219e+06      119       0.00172916              N/A      1.22m 47
12155    58.98          8555.28      119       0.00172916              N/A      1.14m 47
12156    60.96          23.7529      119       0.00172916              N/A      1.10m 47
12157    58.71           421044      119       0.00172916              N/A     52.63s 47
12158    61.82          64.6446      119       0.00172916              N/A     47.52s 47
12159    58.85          752.443      119       0.00172916              N/A     56.82s 47
12160    62.32          46545.7      119       0.00172916              N/A      1.08m 47
12161    61.12          99106.9      119       0.00172916              N/A     56.73s 47
12162    57.68          2257.72      119       0.00172916              N/A     54.88s 47
12163    60.42           128.23      119       0.00172916              N/A     46.60s 47
12164    59.07      3.38622e+07      119       0.00172916              N/A     47.12s 47
12165    59.15          102.625      119       0.00172916              N/A     52.01s 47
12166    58.12          129.613      119       0.00172916              N/A     45.92s 47
12167    60.59          1174.19      119       0.00172916              N/A     44.54s 47
12168    61.05          6948.67      119       0.00172916              N/A     48.13s 47
12169    58.93          3361.54      119       0.00172916              N/A     44.57s 47
12170    60.56           139792      119       0.00172916              N/A     39.46s 47
12171    60.58          25661.8      119       0.00172916              N/A     37.14s 47
12172    60.93          186.292      119       0.00172916              N/A     40.53s 47
12173    58.78           829753      119       0.00172916              N/A     36.39s 47
12174    54.66          8462.74      119       0.00172916              N/A     38.82s 47
12175    58.77          790.484      119       0.00172916              N/A     28.10s 47
12176    62.02           62.529      119       0.00172916              N/A     31.48s 47
12177    59.61          918.106      119       0.00172916              N/A     30.34s 47
12178    61.07          4171.67      119       0.00172916              N/A     33.93s 47
12179    60.32          28.0742      119       0.00172916              N/A     24.29s 47
12180    60.82          2554.54      119       0.00172916              N/A     26.71s 47
12181    59.88          205.319      119       0.00172916              N/A     23.13s 47
12182    57.26          15.7363      119       0.00172916              N/A     19.68s 47
12183    57.91          10.3116      119       0.00172916              N/A     21.68s 47
12184    59.64          1322.84      119       0.00172916              N/A     23.45s 47
12185    59.26            57763      119       0.00172916              N/A     20.59s 47
12186    59.22          1021.51      119       0.00172916              N/A     19.36s 47
12187    59.15          23.7711      119       0.00172916              N/A     21.14s 47
12188    57.82          1625.41      119       0.00172916              N/A     14.33s 47
12189    57.45          7875.61      119       0.00172916              N/A     13.26s 47
12190    59.79          249.544      119       0.00172916              N/A     14.74s 47
12191    57.94          6737.45      119       0.00172916              N/A     10.54s 47
12192    62.88          5597.92      119       0.00172916              N/A     10.20s 47
12193    58.85          198.867      119       0.00172916              N/A      9.40s 47
12194    56.47          1530.89      119       0.00172916              N/A      6.87s 47
12195    60.11          609.754      119       0.00172916              N/A      5.28s 47
12196    56.71          202.753      119       0.00172916              N/A      4.63s 47
12197    60.18          2053.25      119       0.00172916              N/A      2.13s 47
12198    59.67          6871.38      119       0.00172916              N/A      1.39s 47
12199    59.27          45.9699      119       0.00172916              N/A      0.00s 47
12200    57.64          313.529      119       0.00172916              N/A      1.03m 47
12201    58.50          36.2273      119       0.00172916              N/A      1.07m 47
12202    60.98          14.3412      119       0.00172916              N/A      1.33m 47
12203    61.16          42792.7      119       0.00172916              N/A     56.47s 47
12204    59.48          18.4177      119       0.00172916              N/A     55.49s 47
12205    58.71          22100.8      119       0.00172916              N/A      1.07m 47
12206    57.16          48644.9      119       0.00172916              N/A      1.09m 47
12207    58.32          27084.5      119       0.00172916              N/A     59.43s 47
12208    59.86          168.822      119       0.00172916              N/A      1.10m 47
12209    60.66          1018.46      119       0.00172916              N/A     53.14s 47
12210    62.06          193.468      119       0.00172916              N/A     56.95s 47
12211    57.36           262.52      119       0.00172916              N/A     59.81s 47
12212    60.64           119405      119       0.00172916              N/A     49.88s 47
12213    59.66          17.0788      119       0.00172916              N/A     37.48s 47
12214    59.86      2.34176e+06      119       0.00172916              N/A     48.16s 47
12215    58.05          295.585      119       0.00172916              N/A     43.46s 47
12216    58.63          52510.5      119       0.00172916              N/A     50.47s 47
12217    57.08          32725.1      119       0.00172916              N/A     50.09s 47
12218    62.03          5245.47      119       0.00172916              N/A     39.70s 47
12219    59.62          9405.53      119       0.00172916              N/A     38.51s 47
12220    59.38          1128.88      119       0.00172916              N/A     43.97s 47
12221    59.87          232.897      119       0.00172916              N/A     39.64s 47
12222    59.04      1.48967e+06      119       0.00172916              N/A     44.12s 47
12223    57.06      2.51498e+06      119       0.00172916              N/A     42.88s 47
12224    62.44      3.23419e+08      119       0.00172916              N/A     33.61s 47
12225    60.18          2816.11      119       0.00172916              N/A     34.35s 47
12226    60.22          50.7476      119       0.00172916              N/A     32.01s 47
12227    58.36          3811.47      119       0.00172916              N/A     29.47s 47
12228    59.74          820.275      119       0.00172916              N/A     21.49s 47
12229    57.12          1208.14      119       0.00172916              N/A     26.95s 47
12230    59.76          2074.29      119       0.00172916              N/A     27.54s 47
12231    57.73          50.3802      119       0.00172916              N/A     24.73s 47
12232    57.54          215.994      119       0.00172916              N/A     22.89s 47
12233    57.99          3949.01      119       0.00172916              N/A     24.99s 47
12234    59.43          575.546      119       0.00172916              N/A     21.25s 47
12235    59.45          21103.8      119       0.00172916              N/A     23.87s 47
12236    58.87           502564      119       0.00172916              N/A     17.54s 47
12237    58.80          222.478      119       0.00172916              N/A     17.33s 47
12238    59.57          465.539      119       0.00172916              N/A     14.60s 47
12239    60.10          987.711      119       0.00172916              N/A     14.27s 47
12240    58.16           128984      119       0.00172916              N/A     11.29s 47
12241    60.42          198.982      119       0.00172916              N/A     12.07s 47
12242    58.65          2277.62      119       0.00172916              N/A      9.58s 47
12243    58.11          4346.79      119       0.00172916              N/A      8.52s 47
12244    59.36          150.978      119       0.00172916              N/A      7.47s 47
12245    60.55          4589.97      119       0.00172916              N/A      4.63s 47
12246    58.95          1721.22      119       0.00172916              N/A      3.58s 47
12247    59.44       1.3915e+06      119       0.00172916              N/A      2.83s 47
12248    58.35          84808.1      119       0.00172916              N/A      1.73s 47
12249    56.94          2221.33      119       0.00172916              N/A      0.00s 47
12250    58.56          13.3583      119       0.00172916              N/A      1.26m 47
12251    59.88          49258.3      119       0.00172916              N/A      1.23m 47
12252    60.48          235.735      119       0.00172916              N/A      1.08m 47
12253    62.97          49271.8      119       0.00172916              N/A      1.21m 47
12254    62.64          5724.47      119       0.00172916              N/A      1.05m 47
12255    58.16           625066      119       0.00172916              N/A     59.86s 47
12256    55.90            78822      119       0.00172916              N/A     56.54s 47
12257    60.94           162644      119       0.00172916              N/A      1.13m 47
12258    58.45          4497.23      119       0.00172916              N/A      1.00m 47
12259    57.19           24.382      119       0.00172916              N/A     46.49s 47
12260    60.92          17.6127      119       0.00172916              N/A      1.04m 47
12261    59.27           908.03      119       0.00172916              N/A     46.89s 47
12262    57.93          947.012      119       0.00172916              N/A     55.60s 47
12263    59.54           800048      119       0.00172916              N/A     40.19s 47
12264    57.84          4110.56      119       0.00172916              N/A     47.40s 47
12265    58.34           6480.8      119       0.00172916              N/A     46.88s 47
12266    57.63          82.2651      119       0.00172916              N/A     56.20s 47
12267    58.63          18.4251      119       0.00172916              N/A     46.07s 47
12268    60.90      5.24411e+06      119       0.00172916              N/A     48.02s 47
12269    58.20          30.6552      119       0.00172916              N/A     40.17s 47
12270    57.76           234.65      119       0.00172916              N/A     28.03s 47
12271    56.76          14121.6      119       0.00172916              N/A     41.47s 47
12272    60.75      1.42666e+09      119       0.00172916              N/A     43.86s 47
12273    61.70          13320.4      119       0.00172916              N/A     37.75s 47
12274    59.90          367.167      119       0.00172916              N/A     32.60s 47
12275    59.80          125.213      119       0.00172916              N/A     40.16s 47
12276    60.18          75253.2      119       0.00172916              N/A     32.33s 47
12277    59.48          927.452      119       0.00172916              N/A     29.29s 47
12278    61.35          52575.7      119       0.00172916              N/A     36.10s 47
12279    56.88          35426.8      119       0.00172916              N/A     24.20s 47
12280    59.87          1256.54      119       0.00172916              N/A     24.93s 47
12281    60.84          884.407      119       0.00172916              N/A     26.81s 47
12282    59.09          2076.59      119       0.00172916              N/A     25.39s 47
12283    60.20          534.305      119       0.00172916              N/A     21.61s 47
12284    60.43           113042      119       0.00172916              N/A     22.62s 47
12285    61.03       1.5805e+14      119       0.00172916              N/A     20.50s 47
12286    59.39           214785      119       0.00172916              N/A     17.98s 47
12287    56.72          5360.42      119       0.00172916              N/A     17.73s 47
12288    59.45      4.25558e+07      119       0.00172916              N/A     14.78s 47
12289    59.68          167.789      119       0.00172916              N/A     14.12s 47
12290    59.27          43360.2      119       0.00172916              N/A     15.17s 47
12291    59.55          5989.15      119       0.00172916              N/A     11.45s 47
12292    58.76          493.421      119       0.00172916              N/A      8.63s 47
12293    61.68          140.505      119       0.00172916              N/A      8.61s 47
12294    60.76          50268.6      119       0.00172916              N/A      6.98s 47
12295    59.63           1579.1      119       0.00172916              N/A      5.39s 47
12296    60.19          88015.2      119       0.00172916              N/A      4.99s 47
12297    58.31          19272.3      119       0.00172916              N/A      3.00s 47
12298    58.77          241.036      119       0.00172916              N/A      1.39s 47
12299    59.16          282.639      119       0.00172916              N/A      0.00s 47
12300    59.14          4669.75      119       0.00172916              N/A     58.03s 47
12301    59.86           171787      119       0.00172916              N/A     58.54s 47
12302    60.61          74.3086      119       0.00172916              N/A     56.26s 47
12303    60.50          2587.09      119       0.00172916              N/A     53.42s 47
12304    59.40           143888      119       0.00172916              N/A      1.20m 47
12305    62.24          95.4329      119       0.00172916              N/A      1.08m 47
12306    59.66          15649.1      119       0.00172916              N/A      1.24m 47
12307    60.25          3125.79      119       0.00172916              N/A      1.01m 47
12308    62.74          160.962      119       0.00172916              N/A      1.11m 47
12309    58.17       5.6517e+07      119       0.00172916              N/A     55.98s 47
12310    56.54            59.41      119       0.00172916              N/A     51.37s 47
12311    56.88           906945      119       0.00172916              N/A     44.94s 47
12312    60.97          178.721      119       0.00172916              N/A     50.22s 47
12313    59.42          946.902      119       0.00172916              N/A     46.52s 47
12314    60.33          740.977      119       0.00172916              N/A     49.32s 47
12315    55.68          812.725      119       0.00172916              N/A     55.58s 47
12316    60.06          128.915      119       0.00172916              N/A     43.19s 47
12317    60.76          2337.83      119       0.00172916              N/A     53.27s 47
12318    61.99      3.14814e+08      119       0.00172916              N/A     41.64s 47
12319    61.63          10102.5      119       0.00172916              N/A     39.41s 47
12320    59.55          490.963      119       0.00172916              N/A     39.78s 47
12321    62.40          8611.47      119       0.00172916              N/A     44.26s 47
12322    60.66          194.247      119       0.00172916              N/A     36.35s 47
12323    59.34          100.083      119       0.00172916              N/A     41.07s 47
12324    57.52           974097      119       0.00172916              N/A     33.56s 47
