    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
2606    92.30         0.206722       93       0.00778659              N/A      1.11m
2607    93.32         0.319567       97       0.00776649              N/A      1.13m
2608    96.29        0.0594449       97       0.00776649              N/A      1.08m
2609    93.00          0.20001       97       0.00776649              N/A      1.14m
2610    93.39         0.113477       93       0.00778659              N/A      1.06m
2611    94.02         0.179672       93       0.00778659              N/A      1.05m
2612    92.42         0.285448       93       0.00778659              N/A      1.06m
2613    92.68         0.148384       93       0.00778659              N/A      1.07m
2614    89.39         0.220845       93       0.00778659              N/A      1.12m
2615    92.08         0.112257       93       0.00778659              N/A     57.44s
2616    93.55         0.278885       93       0.00778659              N/A      1.15m
2617    93.94          1.27149       97       0.00775746              N/A      1.01m
2618    92.01         0.400094       93       0.00778659              N/A     58.84s
2619    95.35        0.0705791       93       0.00778659              N/A      1.01m
2620    93.79         0.081246       93       0.00778659              N/A     59.19s
2621    89.65         0.126689       93       0.00778659              N/A      1.13m
2622    91.95          0.16828       93       0.00778659              N/A     57.10s
2623    93.20         0.111658       93       0.00778659              N/A     58.49s
2624    93.03         0.165395       97       0.00775746              N/A      1.03m
2625    92.73        0.0907066       97       0.00775746              N/A      1.04m
2626    91.23         0.236276       97       0.00775746              N/A     56.34s
2627    92.91          0.15908       97       0.00775746              N/A     55.25s
2628    94.03        0.0694141       97       0.00775746              N/A     55.69s
2629    95.31         0.202243       97       0.00775746              N/A     57.56s
2630    92.46         0.219945       97       0.00775746              N/A     55.70s
2631    94.02         0.220798       97       0.00775746              N/A     53.70s
2632    93.75         0.388422       97       0.00775746              N/A     53.47s
2633    91.02         0.164059       97       0.00777234              N/A     52.10s
2634    94.75          1.46624       97       0.00777234              N/A     54.39s
2635    94.55         0.090986       97       0.00777234              N/A     58.02s
2636    93.67         0.167114       93       0.00778659              N/A     48.25s
2637    90.62         0.132391       93       0.00778659              N/A     51.98s
2638    94.51          1.72782       93       0.00778659              N/A     49.80s
2639    93.83          0.12509       93       0.00778659              N/A     54.70s
2640    91.54         0.117129       93       0.00778659              N/A     56.10s
2641    93.23         0.228314       93       0.00778659              N/A     48.73s
2642    92.44         0.155532       93       0.00778659              N/A     49.24s
2643    91.67         0.283097       93       0.00778659              N/A     51.52s
2644    91.14         0.241755      103       0.00777114              N/A     53.86s
2645    91.94         0.409875      103       0.00777114              N/A     48.40s
2646    89.71         0.161209       91       0.00781817              N/A     48.47s
2647    89.20         0.241885       91       0.00781817              N/A     48.86s
2648    91.14        0.0969728       91       0.00781817              N/A     50.61s
2649    90.83         0.116926       91       0.00781817              N/A     43.24s
2650    93.01        0.0732096       91       0.00781817              N/A     43.98s
2651    91.17         0.180342       91       0.00781817              N/A     46.20s
2652    87.16         0.165474       91       0.00781817              N/A     44.74s
2653    90.92         0.134472       91       0.00778429              N/A     47.72s
2654    90.96          1.07465       91       0.00778429              N/A     43.71s
2655    90.23        0.0999747       91       0.00778429              N/A     43.43s
2656    89.44         0.151444       91       0.00778429              N/A     41.93s
2657    86.53         0.242032       91       0.00778429              N/A     43.66s
2658    88.88         0.144197       91       0.00778429              N/A     39.48s
2659    89.13         0.342948       91       0.00778429              N/A     45.17s
2660    91.05        0.0978257       91       0.00778429              N/A     41.71s
2661    92.18         0.329848       91       0.00778429              N/A     39.61s
2662    87.08         0.193771       91       0.00778429              N/A     40.79s
2663    91.47         0.126943       91       0.00778429              N/A     43.57s
2664    91.68         0.173969       91       0.00778429              N/A     38.81s
2665    89.03          0.15866       91       0.00778429              N/A     38.29s
2666    90.16         0.223957       91       0.00778429              N/A     38.94s
2667    90.03         0.101075       91       0.00778429              N/A     40.34s
2668    91.93        0.0815886       91       0.00778429              N/A     35.76s
2669    92.89          0.19369       91       0.00778429              N/A     36.66s
2670    88.05          11.0368       91       0.00778429              N/A     36.17s
2671    89.65         0.239713       91       0.00778429              N/A     39.47s
2672    88.86        0.0979963       89       0.00778928              N/A     35.12s
2673    88.91         0.124318       89       0.00778928              N/A     34.78s
2674    89.95        0.0994417       89       0.00778928              N/A     34.99s
2675    88.47         0.109451       89       0.00778928              N/A     40.36s
2676    87.28         0.233078       89       0.00778928              N/A     36.34s
2677    88.31         0.272599       89       0.00778928              N/A     32.92s
2678    87.89         0.281877       89       0.00778928              N/A     33.79s
2679    89.51         0.118624       89       0.00778928              N/A     35.86s
2680    90.33         0.118581       89       0.00778928              N/A     31.22s
2681    87.60         0.191394       89       0.00778928              N/A     31.23s
2682    86.25         0.283089       89       0.00778928              N/A     30.85s
2683    91.47         0.666905       89       0.00778928              N/A     27.73s
2684    86.98         0.263977       89       0.00778928              N/A     28.28s
2685    89.11         0.111498       97       0.00778928              N/A     28.13s
2686    88.92         0.128161       89       0.00778928              N/A     28.67s
2687    90.33         0.205277       89       0.00778928              N/A     28.85s
2688    92.02         0.123152       89       0.00778928              N/A     27.66s
2689    90.06        0.0912069       89       0.00778928              N/A     30.80s
2690    89.79         0.269906       89       0.00778928              N/A     27.94s
2691    87.61          94.1044       89       0.00778928              N/A     27.21s
2692    86.45         0.273933       89       0.00778928              N/A     27.35s
2693    89.13         0.196791       89       0.00778928              N/A     27.93s
2694    91.99         0.234248       89       0.00778928              N/A     26.17s
2695    92.39         0.105417       89       0.00778928              N/A     25.67s
2696    90.69        0.0733736       89       0.00778928              N/A     24.26s
2697    88.29         0.147321       89       0.00778928              N/A     28.18s
2698    88.65         0.128524       89       0.00778928              N/A     24.20s
2699    88.33        0.0815205       89       0.00778928              N/A     23.78s
2700    84.89          0.11944       89       0.00778928              N/A     25.28s
2701    85.45         0.259926       89       0.00778928              N/A     20.55s
2702    88.54        0.0958477       89       0.00778928              N/A     21.78s
2703    90.41         0.183457       89       0.00778928              N/A     24.47s
2704    89.83        0.0951575       89       0.00778928              N/A     22.65s
2705    86.29         0.106717       89       0.00778928              N/A     23.12s
2706    86.59         0.110794       89       0.00778928              N/A     19.65s
2707    87.97         0.227968       89       0.00778928              N/A     18.56s
2708    87.31         0.154886       89       0.00778928              N/A     20.01s
2709    87.69         0.101841       89       0.00778928              N/A     17.88s
2710    88.96         0.254273       89       0.00778928              N/A     17.48s
2711    87.91         0.150966       89       0.00778928              N/A     17.34s
2712    89.82         0.367984       89       0.00778928              N/A     17.45s
2713    87.83         0.137425       89       0.00778928              N/A     19.55s
2714    89.63          0.21424       89       0.00778928              N/A     17.17s
2715    88.31         0.164644       89       0.00778928              N/A     17.73s
2716    89.68         0.117121       89       0.00778928              N/A     15.76s
2717    88.71         0.106265       89       0.00778928              N/A     17.26s
2718    88.36        0.0989496       89       0.00778928              N/A     14.92s
2719    88.53          0.17629       89       0.00778928              N/A     15.59s
2720    89.25         0.124845       89       0.00778928              N/A     13.73s
2721    89.63          0.37655       89       0.00778928              N/A     14.12s
2722    89.88         0.376095       89       0.00778928              N/A     12.07s
2723    86.33         0.165271       89       0.00778928              N/A     11.65s
2724    89.75         0.438302       89       0.00778928              N/A     11.80s
2725    89.39         0.338133       89       0.00778928              N/A     11.69s
2726    91.08         0.759943       89       0.00778928              N/A      9.87s
2727    88.20         0.358601       89       0.00778928              N/A     11.37s
2728    89.46         0.118268       89       0.00778928              N/A     10.85s
2729    87.19         0.242567       89       0.00778928              N/A     11.00s
2730    88.87         0.297934       89       0.00778928              N/A      8.99s
2731    89.47        0.0808393       89       0.00778928              N/A      9.17s
2732    89.03         0.343332       89       0.00778928              N/A      7.93s
2733    86.98         0.184101       89       0.00778928              N/A      8.19s
2734    88.76         0.150131       89       0.00778928              N/A      6.61s
2735    87.82        0.0921368       89       0.00778928              N/A      6.56s
2736    89.90          0.12478       89       0.00778928              N/A      5.88s
2737    88.03         0.353609       89       0.00778928              N/A      5.65s
2738    89.70         0.423821       89       0.00778928              N/A      5.93s
2739    87.67        0.0825198       89       0.00778928              N/A      4.73s
2740    88.07         0.175591       89       0.00778928              N/A      4.28s
2741    88.41         0.222943       89       0.00778928              N/A      3.81s
2742    88.55         0.117941       89       0.00778928              N/A      3.80s
2743    89.41          0.11604       89       0.00778928              N/A      2.70s
2744    88.80         0.186709       89       0.00778928              N/A      2.31s
2745    89.79         0.118834       89       0.00778928              N/A      1.99s
2746    89.43         0.118312       89       0.00778928              N/A      1.67s
2747    90.72         0.342386       89       0.00778928              N/A      0.91s
2748    90.98          4.92089       89       0.00778928              N/A      0.46s
2749    90.23         0.109168       89       0.00778928              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
2750    90.05         0.141231       89       0.00778928              N/A      2.12m
2751    88.92         0.173091       89       0.00778928              N/A      1.89m
2752    88.92          0.12054       89       0.00778928              N/A      1.83m
2753    88.77         0.112638       89       0.00778928              N/A      1.89m
2754    89.97         0.826361       89       0.00778928              N/A      2.10m
2755    88.42        0.0905325       89       0.00778928              N/A      1.73m
2756    91.32         0.110877       89       0.00778928              N/A      1.82m
2757    88.07        0.0964094       89       0.00778928              N/A      1.86m
2758    89.93         0.247638       97       0.00778505              N/A      1.86m
2759    89.22          120.843       89       0.00778928              N/A      1.81m
2760    89.51         0.190827       89       0.00778928              N/A      2.08m
2761    86.80         0.231611       89       0.00778928              N/A      1.77m
2762    87.94          19.2791       89       0.00778928              N/A      1.70m
2763    88.22         0.403661       89       0.00778928              N/A      1.82m
2764    89.10          11.6405       89       0.00778928              N/A      1.79m
2765    86.57        0.0896367       89       0.00778928              N/A      2.00m
2766    90.03         0.123048       89       0.00778928              N/A      1.76m
2767    92.33          0.15016       89       0.00778928              N/A      1.76m
2768    88.45         0.114614       89       0.00778928              N/A      1.84m
2769    89.72          2.95709       91       0.00777601              N/A      1.66m
2770    89.11         0.168852       89       0.00778928              N/A      1.73m
2771    87.98         0.159369       89       0.00778928              N/A      1.71m
2772    89.41         0.394601       89       0.00778928              N/A      1.74m
2773    89.61          0.19416       89       0.00778928              N/A      1.95m
2774    89.42        0.0856563       89       0.00778928              N/A      1.65m
2775    88.73         0.080395       89       0.00778928              N/A      1.68m
2776    90.32          0.14034       89       0.00778928              N/A      1.74m
2777    88.82         0.128523       89       0.00778928              N/A      1.86m
2778    85.22         0.127037       89       0.00778928              N/A      1.63m
2779    91.03         0.547308       89       0.00778928              N/A      1.66m
2780    88.97         0.133468       89       0.00778928              N/A      1.69m
2781    90.95         0.102878       89       0.00778928              N/A      1.85m
2782    89.28         0.147821       89       0.00778928              N/A      1.66m
2783    92.28         0.183854       89       0.00778928              N/A      1.65m
2784    90.67         0.177087       89       0.00778928              N/A      1.68m
2785    89.31         0.132007       89       0.00778928              N/A      1.85m
2786    89.75         0.258853       89       0.00778928              N/A      1.60m
2787    90.51          0.12659       89       0.00778928              N/A      1.59m
2788    89.35         0.149993       89       0.00778928              N/A      1.65m
2789    89.66        0.0993947       89       0.00778928              N/A      1.82m
2790    89.83         0.125352       89       0.00778928              N/A      1.55m
2791    86.61        0.0857202       89       0.00778928              N/A      1.58m
2792    89.46         0.138884       89       0.00778928              N/A      1.58m
2793    91.42         0.286693       89       0.00778928              N/A      1.64m
2794    87.64         0.602293       89       0.00778928              N/A      1.76m
2795    88.54        0.0966094       89       0.00778928              N/A      1.55m
2796    91.13         0.106945       89       0.00778928              N/A      1.46m
2797    89.01         0.136618       89       0.00778928              N/A      1.53m
2798    89.77         0.661077       89       0.00778928              N/A      1.50m
2799    89.42         0.151058       89       0.00778928              N/A      1.54m
2800    90.81         0.096457       89       0.00778928              N/A      1.51m
2801    90.31          0.13258       89       0.00778928              N/A      1.54m
2802    88.05        0.0994488       89       0.00778928              N/A      1.65m
2803    91.13         0.114057       89       0.00778928              N/A      1.48m
2804    90.02         0.333514       89       0.00778928              N/A      1.41m
2805    86.17          0.19235       89       0.00778928              N/A      1.50m
2806    89.80         0.134901       89       0.00778928              N/A      1.58m
2807    91.86         0.153073       89       0.00778928              N/A      1.48m
2808    93.16         0.290539       89       0.00778928              N/A      1.45m
2809    88.15         0.319102       89       0.00778928              N/A      1.52m
2810    88.57         0.116602       89       0.00778928              N/A      1.63m
2811    89.28         0.415408       89       0.00778928              N/A      1.37m
2812    89.15         0.116053       89       0.00778928              N/A      1.39m
2813    90.92          1.07332       89       0.00778928              N/A      1.57m
2814    88.98         0.207491       89       0.00778928              N/A      1.70m
2815    86.95         0.110007       89       0.00778928              N/A      1.38m
2816    90.54         0.154641       89       0.00778928              N/A      1.42m
2817    89.27          3.21641       89       0.00778928              N/A      1.42m
2818    88.94         0.148587       89       0.00778928              N/A      1.61m
2819    91.30         0.150839       89       0.00778928              N/A      1.35m
2820    90.59         0.144216       89       0.00778928              N/A      1.35m
2821    89.93        0.0907785       89       0.00778928              N/A      1.32m
2822    90.24         0.339762       89       0.00778928              N/A      1.46m
2823    87.85         0.303233       89       0.00778928              N/A      1.33m
2824    85.88         0.150557       89       0.00778928              N/A      1.26m
2825    88.17         0.194167       89       0.00778928              N/A      1.24m
2826    90.72         0.102435       89       0.00778928              N/A      1.34m
2827    88.41         0.107438       89       0.00778928              N/A      1.49m
2828    88.23         0.183926       89       0.00778928              N/A      1.29m
2829    89.19         0.196125       89       0.00778928              N/A      1.30m
2830    91.36        0.0806371       89       0.00778928              N/A      1.42m
2831    88.04         0.143349       89       0.00778928              N/A      1.21m
2832    86.95         0.130677       89       0.00778928              N/A      1.41m
2833    88.10          4.68585       89       0.00778928              N/A      1.22m
2834    86.80        0.0911824       89       0.00778928              N/A      1.23m
2835    89.58         0.835544       89       0.00778928              N/A      1.29m
2836    88.50         0.253041       89       0.00778928              N/A      1.24m
2837    89.22         0.236877       89       0.00778928              N/A      1.19m
2838    88.27         0.367905       89       0.00778928              N/A      1.18m
2839    88.98         0.158754       89       0.00778928              N/A      1.25m
2840    89.83        0.0944575       89       0.00778928              N/A      1.35m
2841    88.23        0.0728973       89       0.00778928              N/A      1.20m
2842    89.33         0.184409       89       0.00778928              N/A      1.14m
2843    88.34         0.158344       89       0.00778928              N/A      1.20m
2844    88.25         0.138268       89       0.00778928              N/A      1.33m
2845    87.33         0.142558       89       0.00778928              N/A      1.13m
2846    84.95         0.400794       89       0.00778928              N/A      1.14m
2847    87.44         0.300815       89       0.00778928              N/A      1.18m
2848    88.23        0.0965309       89       0.00778928              N/A      1.12m
2849    86.64        0.0875572       89       0.00778928              N/A      1.23m
2850    86.50         0.113581       89       0.00778928              N/A      1.13m
2851    89.56         0.382563       89       0.00778928              N/A      1.15m
2852    85.69         0.124103       89       0.00778928              N/A      1.21m
2853    86.46         0.107877       89       0.00778928              N/A      1.05m
2854    87.14        0.0779349       87       0.00779503              N/A      1.10m
2855    85.54          1.06651       87       0.00779503              N/A      1.12m
2856    84.96          0.33353       87       0.00779503              N/A      1.20m
2857    88.91         0.094527       87       0.00779503              N/A      1.08m
2858    87.27         0.625061       87       0.00779503              N/A      1.07m
2859    85.72          3.65541       87       0.00779503              N/A      1.09m
2860    86.31          0.13406       87       0.00779503              N/A      1.13m
2861    86.97         0.330647       87       0.00779503              N/A      1.03m
2862    85.92         0.169636       87       0.00779503              N/A      1.00m
2863    86.81         0.429356       87       0.00779503              N/A      1.12m
2864    86.39          0.15648       87       0.00779503              N/A     58.37s
2865    86.31          2.08232       87       0.00779503              N/A     59.68s
2866    88.03         0.158438       87       0.00779503              N/A     57.84s
2867    82.90         0.138762       87       0.00779503              N/A      1.02m
2868    87.05         0.149183       87       0.00779503              N/A     59.11s
2869    84.82         0.152947       95       0.00770423              N/A     56.96s
2870    87.92         0.188343       95       0.00770423              N/A     59.37s
2871    87.75         0.420299       95       0.00770423              N/A     57.77s
2872    86.60         0.295372       95       0.00770423              N/A     57.78s
2873    88.49           0.1707       95       0.00770423              N/A      1.06m
2874    88.31         0.714405       87       0.00779503              N/A     57.00s
2875    86.58        0.0836413       87       0.00779503              N/A     57.08s
2876    83.74         0.202959       87       0.00779503              N/A      1.00m
2877    85.78          2.52892       87       0.00779503              N/A     54.03s
2878    87.29        0.0848343       87       0.00779503              N/A     53.29s
2879    85.02         0.108687       87       0.00779503              N/A     55.43s
2880    86.57         0.240931       87       0.00779503              N/A      1.01m
2881    86.42         0.139332       87       0.00779503              N/A     53.05s
2882    89.86         0.141327       87       0.00779503              N/A     53.42s
2883    87.70         0.116736       87       0.00779503              N/A     53.45s
2884    87.46         0.089287       87       0.00779503              N/A      1.00m
2885    86.29         0.136178       87       0.00779503              N/A     49.36s
2886    85.22         0.672028       87       0.00779503              N/A     49.86s
2887    87.97         0.961825       87       0.00779503              N/A     49.90s
2888    87.54         0.169784       87       0.00779503              N/A     50.21s
2889    84.27         0.143475       87       0.00779503              N/A     55.96s
2890    88.41         0.144553       87       0.00779503              N/A     47.43s
2891    87.31         0.243328       87       0.00778953              N/A     47.61s
2892    87.65        0.0918037       87       0.00778953              N/A     49.97s
2893    87.37         0.169324       87       0.00778953              N/A     45.10s
2894    86.01        0.0744091       87       0.00778953              N/A     45.15s
2895    87.14         0.499508       87       0.00778953              N/A     44.76s
2896    86.08          0.13864       87       0.00778953              N/A     47.41s
2897    86.20          0.19101       87       0.00778953              N/A     45.90s
2898    87.79         0.108924      109       0.00775584              N/A     46.30s
2899    86.46         0.353446      109       0.00775584              N/A     45.30s
2900    87.65         0.250024      109       0.00775584              N/A     46.52s
2901    88.31         0.086615      109       0.00775584              N/A     48.67s
2902    87.43         0.768377      183       0.00763954              N/A     42.78s
2903    86.96         0.160063       87       0.00778953              N/A     41.13s
2904    87.37        0.0789501       87       0.00778716              N/A     43.89s
2905    86.56         0.414228       87       0.00778716              N/A     47.49s
2906    85.40         0.114637       87       0.00778716              N/A     42.24s
2907    89.28         0.336099       87       0.00778716              N/A     40.02s
2908    85.44         0.473961       87       0.00778716              N/A     40.86s
2909    87.11         0.147392       87       0.00778716              N/A     40.00s
2910    87.23         0.100377       87       0.00778716              N/A     43.93s
2911    87.13        0.0948986       87       0.00778716              N/A     40.11s
2912    86.48         0.108801       87       0.00778716              N/A     39.50s
2913    87.57         0.116196       87       0.00778716              N/A     42.93s
2914    84.63        0.0926729       87       0.00778716              N/A     37.45s
2915    86.61         0.317331       87       0.00778716              N/A     35.82s
2916    85.92         0.140857       87       0.00778716              N/A     37.40s
2917    85.77         0.220469       87       0.00778716              N/A     39.54s
2918    88.17         0.168657       87       0.00778716              N/A     34.72s
2919    86.28          3.89248       87       0.00778716              N/A     36.15s
2920    87.19        0.0980505       87       0.00778716              N/A     39.42s
2921    88.06          31088.5       87       0.00778716              N/A     37.48s
2922    83.76         0.339124       87       0.00778716              N/A     37.99s
2923    88.14        0.0883286       87       0.00778716              N/A     35.11s
2924    87.19         0.107272       95       0.00768632              N/A     33.85s
2925    86.49          0.28182       95       0.00768632              N/A     36.91s
2926    90.07        0.0805458       87       0.00778716              N/A     33.71s
2927    88.08          0.18239       87       0.00778716              N/A     43.49s
2928    87.82         0.170385       87       0.00778716              N/A     39.54s
2929    88.97         0.367033       87       0.00778716              N/A     43.80s
2930    88.33          0.33221       87       0.00778716              N/A     44.82s
2931    86.70           194.33       87       0.00778716              N/A     34.31s
2932    86.18         0.374122       87       0.00778716              N/A     39.90s
2933    88.10         0.134165       87       0.00778716              N/A     32.86s
2934    86.50          232.957       87       0.00778716              N/A     33.13s
2935    86.54          0.25529       87       0.00778716              N/A     27.94s
2936    86.31         0.118333       87       0.00778716              N/A     28.97s
2937    88.72         0.589113       87       0.00778716              N/A     31.82s
2938    85.77         0.219056       87       0.00778716              N/A     27.28s
2939    86.55         0.107401       87       0.00778716              N/A     26.45s
2940    85.36        0.0653654       87       0.00778716              N/A     27.10s
2941    85.04         0.364573       87       0.00778716              N/A     25.65s
2942    84.92         0.097893       87       0.00778716              N/A     31.03s
2943    85.13         0.710444       87       0.00778716              N/A     25.81s
2944    83.50         0.156265       87       0.00778716              N/A     25.22s
2945    86.70         0.188189       87       0.00778716              N/A     26.17s
2946    82.84          0.18288       87       0.00778716              N/A     23.45s
2947    85.84         0.277141       87       0.00778716              N/A     21.97s
2948    85.47         0.307917       87       0.00778716              N/A     23.86s
2949    90.20          0.20841       99       0.00778716              N/A     24.97s
2950    85.57         0.148724       87       0.00778716              N/A     22.63s
2951    89.55        0.0820747       87       0.00778716              N/A     21.50s
2952    87.17        0.0934128       87       0.00778716              N/A     22.19s
2953    88.06         0.340024       87       0.00778716              N/A     19.94s
2954    87.64         0.109731       87       0.00778716              N/A     22.54s
2955    85.90         0.259606       87       0.00778716              N/A     19.32s
2956    86.78         0.145748       87       0.00778716              N/A     19.05s
2957    88.04         0.160626       87       0.00778716              N/A     20.48s
2958    86.77         0.159192       87       0.00778716              N/A     17.81s
2959    86.30        0.0635697       87       0.00778716              N/A     17.22s
2960    86.86         0.138543       87       0.00778716              N/A     17.43s
2961    87.20         0.148727       87       0.00778716              N/A     16.25s
2962    86.55          0.14944       87       0.00778716              N/A     16.09s
2963    87.11          0.19005       87       0.00778716              N/A     15.96s
2964    89.45         0.392669       87       0.00778716              N/A     15.64s
2965    89.17         0.304085       87       0.00778716              N/A     14.97s
2966    87.67         0.156827       87       0.00778716              N/A     15.96s
2967    89.41        0.0655252       87       0.00778716              N/A     13.84s
2968    87.33         0.332419       87       0.00778716              N/A     14.02s
2969    87.11         0.110918       87       0.00778716              N/A     13.45s
2970    85.89         0.172248       87       0.00778716              N/A     12.56s
2971    85.88         0.138381       87       0.00778716              N/A     13.43s
2972    85.97         0.432684       87       0.00778716              N/A     12.12s
2973    85.60         0.287621       87       0.00778716              N/A     11.84s
2974    87.60         0.110985       87       0.00778716              N/A     12.16s
2975    86.23        0.0901403       87       0.00778716              N/A      9.84s
2976    88.84        0.0890449       87       0.00778716              N/A      9.98s
2977    86.54          0.11219       87       0.00778716              N/A      9.85s
2978    88.43         0.231156       87       0.00778716              N/A     10.47s
2979    87.03          0.22837       87       0.00778716              N/A      8.84s
2980    87.41           296.18       87       0.00778716              N/A      9.02s
2981    88.97        0.0846287       87       0.00778716              N/A      8.70s
2982    84.17         0.347396       87       0.00778716              N/A      8.54s
2983    89.48         0.245897       87       0.00778716              N/A      7.00s
2984    86.29         0.128492       87       0.00778716              N/A      6.67s
2985    87.64         0.442278       87       0.00778492              N/A      6.95s
2986    86.50          11.1047       87       0.00778492              N/A      5.93s
2987    87.54         0.264113       87       0.00778492              N/A      5.37s
2988    86.05         0.217749       87       0.00778492              N/A      5.06s
2989    88.14         0.146906       87       0.00778492              N/A      4.51s
2990    87.77         0.103985       87       0.00778492              N/A      3.88s
2991    87.71        0.0940598       87       0.00778492              N/A      3.97s
2992    88.22         0.291656       87       0.00778492              N/A      3.09s
2993    89.17          0.20639       87       0.00778492              N/A      2.76s
2994    89.11         0.140422       87       0.00778492              N/A      2.57s
2995    85.70         0.091454       87       0.00778492              N/A      1.81s
2996    84.11          0.10502       87       0.00778492              N/A      1.36s
2997    88.66           1.5608       87       0.00778492              N/A      0.94s
2998    88.87         0.182767       93       0.00777123              N/A      0.50s
2999    87.79         0.209091       87       0.00778492              N/A      0.00s
    |   Population Average    |             Best Individual              |
---- ------------------------- ------------------------------------------ ----------
 Gen   Length          Fitness   Length          Fitness      OOB Fitness  Time Left
3000    88.58         0.104703       87       0.00778492              N/A      1.81m
3001    87.31         0.148701       87       0.00778492              N/A      1.80m
3002    86.33        0.0925463       87       0.00778492              N/A      1.79m
3003    86.30          0.62435       87       0.00778492              N/A      2.05m
3004    88.31         0.151887       87       0.00778492              N/A      1.73m
3005    84.25         0.165215       87       0.00778382              N/A      1.87m
3006    88.05         0.163781       87       0.00778382              N/A      2.05m
3007    84.06        0.0817131       87       0.00778382              N/A      1.98m
3008    85.00         0.467755       87       0.00778382              N/A      1.73m
3009    86.07         0.150637       87       0.00778382              N/A      2.02m
3010    86.81         0.193321       87       0.00778382              N/A      1.72m
3011    88.92        0.0871225       87       0.00778382              N/A      1.68m
3012    87.60         0.302477       87       0.00778382              N/A      1.69m
3013    88.10         0.130562       87       0.00778382              N/A      1.86m
3014    88.20         0.185714       87       0.00778191              N/A      1.65m
3015    86.89         0.118834       87       0.00778191              N/A      1.66m
3016    86.03         0.172005       87       0.00778191              N/A      1.67m
3017    85.01         0.212896       87       0.00778191              N/A      1.78m
3018    86.42         0.111102       87       0.00778191              N/A      1.70m
3019    87.42         0.176925       87       0.00778191              N/A      1.86m
3020    85.92         0.109476       87       0.00778191              N/A      1.65m
3021    86.28          8.02354       87       0.00778191              N/A      1.66m
3022    85.96         0.197328       87       0.00778191              N/A      1.87m
3023    87.38         0.137522       87       0.00778191              N/A      1.64m
3024    85.78        0.0927303       87       0.00778191              N/A      1.64m
3025    86.69         0.093596       87       0.00778191              N/A      1.76m
3026    86.10         0.232521       87       0.00778191              N/A      1.65m
3027    90.07        0.0892003       87       0.00778191              N/A      1.85m
3028    87.41        0.0893315       87       0.00778191              N/A      1.64m
3029    85.30         0.153184       87       0.00778191              N/A      1.66m
3030    86.11         0.371537       87       0.00778191              N/A      1.84m
3031    83.42         0.113383       87       0.00778191              N/A      1.53m
3032    85.97         0.473746       87       0.00778191              N/A      1.57m
3033    85.23         0.252017       87       0.00778191              N/A      1.61m
3034    87.72         0.175645       87       0.00778191              N/A      1.73m
3035    85.42         0.243467       87       0.00778191              N/A      1.53m
3036    88.41         0.104715       87       0.00778191              N/A      1.56m
3037    86.42        0.0915365       87       0.00778191              N/A      1.73m
3038    89.34        0.0880624       87       0.00778191              N/A      1.55m
3039    89.84         0.330621       87       0.00778191              N/A      1.70m
3040    89.52         0.133801       87       0.00778191              N/A      1.57m
3041    88.53         0.220304       87       0.00778191              N/A      1.68m
3042    87.67         0.142878       87       0.00778191              N/A      1.49m
3043    85.17         0.185201       87       0.00778191              N/A      1.51m
3044    87.92         0.367662       87       0.00778191              N/A      1.54m
3045    87.47        0.0783442       87       0.00778191              N/A      1.73m
3046    85.69        0.0839583       87       0.00778191              N/A      1.55m
3047    88.39         0.199304       87       0.00778191              N/A      1.52m
3048    85.34         0.104967       87       0.00778191              N/A      1.66m
3049    84.99         0.255111       87       0.00778191              N/A      1.73m
3050    88.15         0.131979       87       0.00778191              N/A      1.40m
3051    85.10         0.134158       87       0.00778191              N/A      1.46m
3052    85.84         0.223958       87       0.00778191              N/A      1.43m
3053    87.22         0.196142       87       0.00778191              N/A      1.39m
3054    86.22         0.169918       87       0.00778191              N/A      1.44m
3055    84.47        0.0964578       95       0.00778189              N/A      1.35m
3056    84.92         0.269667       87       0.00778191              N/A      1.54m
3057    88.43         0.152143       87       0.00778191              N/A      1.38m
3058    83.97          5.07842       87       0.00778191              N/A      1.34m
3059    85.71         0.168488       87       0.00778191              N/A      1.44m
3060    87.63          0.13707       87       0.00778191              N/A      1.56m
3061    87.73        0.0942106       87       0.00778191              N/A      1.38m
3062    87.73          2.10407       87       0.00778191              N/A      1.36m
3063    86.16        0.0786209       87       0.00778191              N/A      1.35m
3064    86.22         0.212963       87       0.00778191              N/A      1.49m
3065    85.75          0.34193       87       0.00778191              N/A      1.32m
3066    87.14         0.190027       87       0.00778191              N/A      1.32m
3067    89.44        0.0978589       87       0.00778191              N/A      1.38m
3068    87.57          2.11259       87       0.00778191              N/A      1.45m
3069    86.72         0.418378       87       0.00778191              N/A      1.29m
3070    86.09        0.0853059       87       0.00778191              N/A      1.30m
3071    87.83         0.112751       87       0.00778191              N/A      1.30m
3072    88.61         0.117177       87       0.00778191              N/A      1.45m
3073    86.38         0.240608       87       0.00778191              N/A      1.34m
3074    87.19         0.206879       87       0.00778191              N/A      1.34m
3075    86.67         0.249992       87       0.00778191              N/A      1.49m
3076    87.40         0.137666       87       0.00778191              N/A      1.24m
3077    86.99         0.144488       87       0.00778191              N/A      1.25m
